FT2_B0020_d720,FT2_1322_m24,FT2_B0017_d720,FT2_B0018_d720,FT2_1656_m24,FT2_1657_m12,FT2_1656_m12,FT2_0145_m24,FT2_0185_m24,FT2_0155_m24,FT2_1657_m24,FT2_1322_m12,FT2_1344_m24,FT2_0758_m24,FT2_1524_m24,FT2_1657_m6,FT2_1116_m24,FT2_1117_m24,FT2_B0061_d180,FT2_0008_m24,FT2_1656_m6,FT2_B0001_d720,FT2_0175_m24,FT2_0000_m24,FT2_0185_m12,FT2_1270_m12_to_m24,FT2_1271_m12_to_m24,FT2_0155_m12,FT2_1212_m24,FT2_B0072_d180,FT2_B0065_d180,FT2_B0003_d720,FT2_0758_m12,FT2_0848_m24,FT2_0050_m24,FT2_1145_m24,FT2_0778_m12_to_m24,FT2_B0059_d180,FT2_1113_m24,FT2_1524_m12,FT2_0642_m24,FT2_0175_m12,FT2_0042_m24,FT2_B0019_d720,FT2_1270_m6_to_m12,FT2_0756_m24,FT2_1354_m6_to_m12,FT2_1268_m12_to_m24,FT2_0070_m12_to_m24,FT2_B0020_d180,FT2_0793_m24,FT2_1212_m12,FT2_0070_m6_to_m12,FT2_0156_m24,FT2_B0023_d180,FT2_0126_m6_to_m12,FT2_0029_m24,FT2_0239_m12,FT2_1271_m6_to_m12,FT2_1295_m12_to_m24,FT2_1657_m3,FT2_1005_m12,FT2_0126_m12_to_m24,FT2_0697_m6_to_m12,FT2_0166_m24,FT2_1295_m6_to_m12,FT2_1317_m24,FT2_0630_m24,FT2_0697_m12_to_m24,FT2_0350_m24,FT2_1039_m24,FT2_0071_m12_to_m24,FT2_B0061_d90,FT2_1040_m24,FT2_1656_m3,FT2_1657_m2,FT2_B0008_d720,FT2_0330_m24,FT2_0071_m6_to_m12,FT2_B0101_d720,FT2_0085_m24,FT2_1499_m24,FT2_0661_m24,FT2_0675_m24,FT2_B0059_d90,FT2_0698_m12_to_m24,FT2_0725_m12,FT2_1656_m2,FT2_0840_m24,FT2_0166_m12,FT2_1278_m12_to_m24,FT2_B0104_d720,FT2_0997_m24,FT2_0683_m12,FT2_1524_m6,FT2_0029_m12,FT2_0882_m12,FT2_1219_m24,FT2_0056_m24,FT2_1212_m6,FT2_1040_m12,FT2_1210_m24,FT2_0854_m12_to_m24,FT2_0706_m12_to_m24,FT2_B1095_d180,FT2_0684_m24,FT2_1263_m24,FT2_1482_m6_to_m12,FT2_1122_m12,FT2_B0057_d90,FT2_B2052_d180,FT2_B0020_d90,FT2_0217_m24,FT2_1657_m1,FT2_B1001_d180,FT2_B2032_d180,FT2_1210_m12,FT2_1150_m3,FT2_1495_m24,FT2_0807_m24,FT2_0669_m24,FT2_B0084_d60,FT2_0631_m24,FT2_0787_m24,FT2_1171_m24,FT2_0286_m24,FT2_B1062_d180,FT2_B0098_d180,FT2_B0057_d60,FT2_B0047_d30,FT2_1263_m12,FT2_0840_m12,FT2_B0102_d720,FT2_0670_m24,FT2_1268_m6_to_m12,FT2_0043_m24,FT2_B0080_d180,FT2_1243_m6,FT2_B0073_d180,FT2_B0023_d60,FT2_B0041_d60,FT2_1281_m12_to_m24,FT2_B0058_d180,FT2_B0025_d180,FT2_B0028_d180,FT2_0611_m6,FT2_0005_m12,FT2_1073_m24,FT2_0079_m6_to_m12,FT2_B0056_d180,FT2_B0017_d90,FT2_B0026_d180,FT2_0435_m24,FT2_B0047_d60,FT2_B0006_d720,FT2_B0045_d180,FT2_B1080_d180,FT2_B0093_d180,FT2_B0056_d90,FT2_1296_m6_to_m12,FT2_B1079_d180,FT2_B0062_d30,FT2_B0040_d30,FT2_B1095_d90,FT2_B0073_d30,FT2_0153_m6,FT2_B0082_d90,FT2_B0066_d180,FT2_0684_m12,FT2_B0040_d90,FT2_B0040_d60,FT2_B2056_d180,FT2_0756_m6,FT2_B0085_d180,FT2_0670_m12,FT2_B0077_d30,FT2_B0074_d90,FT2_B0103_d720,FT2_0050_m6,FT2_B0049_d90,FT2_B0060_d30,FT2_B0071_d180,FT2_B0074_d60,FT2_0841_m12,FT2_B0047_d180,FT2_B0068_d180,FT2_B0075_d30,FT2_0394_m6,FT2_B0044_d30,FT2_B1001_d90,FT2_0862_m6_to_m12,FT2_B0021_d720,FT2_B0097_d180,FT2_B0071_d90,FT2_B0082_d60,FT2_B0082_d30,FT2_1547_m24,FT2_B0027_d30,FT2_1613_m24,FT2_B0045_d60,FT2_0945_m24,FT2_B2052_d60,FT2_B0047_d90,FT2_0935_m6_to_m12,FT2_B0073_d90,FT2_B0043_d30,FT2_1204_m3,FT2_B0064_d60,FT2_B2052_d30,FT2_B0045_d90,FT2_B0045_d15,FT2_1414_m3,FT2_1140_m2,FT2_B0079_d30,FT2_0883_m12,FT2_B2025_d180,FT2_1082_m3,FT2_0826_m24,FT2_B0092_d180,ms_no,mobile_sha256,prod_flag,sample_type,target1_mi,target2_mi,stage,hs_date,label,weight,target,month_time,day_time,week_time,proba,score,bucket
73.0,2.0,84.0,32.0,0.130952,0.238095,0.12963,10.0,10.0,10.0,0.216216,1.0,0.28233,10.0,0.0,0.166667,7.0,7.0,6.0,2.0,0.09375,705.0,3302.726,10.0,-999.0,0.857143,0.857143,-999.0,0.550033,6.0,4.0,705.0,-999.0,0.5,2.0,0.0,0.0,21.0,10.0,0.0,9.0,-999.0,320.0,2.625,0.5,-999.0,0.0,0.9,0.7,30.0,703.0,0.6742,0.857143,-999.0,0.177778,0.5,0.58823,-999.0,0.5,0.5,0.0,-999.0,0.4,1.0,-999.0,0.0,0.2,357.0,0.666667,-999.0,0.0,0.0,5.0,0.0,0.0,0.0,705.0,-999.0,-999.0,0.0,4.0,-999.0,-999.0,-999.0,14.0,0.0,0.5,0.0,0.2,-999.0,-999.0,-0.027457,0.0,0.857143,0.0,0.0,0.0,0.0,1.0,0.547723,-999.0,0.204124,0.0,-999.0,0.0,1.0,-999.0,-999.0,0.166667,14.0,9.0,13.0,531.0,0.0,16.0,7.0,0.288675,0.0,12.0,1.0,1.0,4.0,-999.0,14.0,1.0,-999.0,5.0,14.0,11.0,0.55102,-999.0,0.0,-0.118457,2.0,0.333333,172.0,2.0,0.0,0.545455,0.2,4.0,1.0,0.78125,2.0,0.0,-999.0,0.0,-999.0,-999.0,0.21875,15.0,4.0,-999.0,0.305556,-999.0,27.0,4.0,0.090909,0.066667,-999.0,0.0,1.0,2.0,0.0,0.666667,-999.0,11.0,0.363636,-999.0,4.0,4.0,0.0,-999.0,0.818182,-999.0,0.333333,5.0,-28.522388,-999.0,2.0,1.0,0.4375,3.0,-999.0,0.136719,0.09375,0.142857,-999.0,0.857143,12.0,-999.0,1.150685,0.181818,0.666667,8.0,6.0,0.0,0.666667,-999.0,27.0,372.0,2.0,0.262222,-999.0,0.666667,1.0,0.0,0.833333,1.0,27.0,27.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,169.0,1.0,2606543393689437344,5194c7756207611af160de43858775ef49552341f64ec5008c2e76330aab9858,S,CA,0.0,0.0,test,2024-11-05,0.0,1,valid,2024-11,2024-11-05,45,0.13043478,647,9
131.0,4.0,218.0,23.0,0.165138,0.4,0.174497,48.0,39.0,38.0,0.307692,2.0,0.607919,29.0,0.0,0.375,71.0,69.0,2.0,45.0,0.095238,719.0,38889.793,14.0,39.0,0.746479,0.73913,38.0,3.53015,6.0,1.0,680.0,27.0,0.2,31.0,9.0,0.833341,7.0,117.0,0.0,11.0,40948.414,195.0,9.478261,0.320755,0.0,1.0,0.811966,0.357143,37.0,215.0,4.22385,0.8,-999.0,0.211111,0.75,1.654484,0.0,0.333333,0.777778,0.5,0.0,0.666667,0.5,-999.0,1.0,0.75,59.0,0.181818,-999.0,0.166667,0.795918,1.0,0.2,0.057143,0.5,680.0,-999.0,0.435897,0.426411,5.0,-999.0,-999.0,-999.0,6.0,0.833333,0.5,0.08,0.714286,-999.0,1.0,-0.003053,0.071429,0.4,0.0,1.356801,0.25,0.204124,1.0,1.169045,0.333333,0.448427,0.1,-999.0,0.0,0.244898,-999.0,-999.0,0.226415,25.0,1.0,22.0,310.0,0.5,55.0,0.0,0.621582,7.0,17.0,9.0,1.0,2.0,19.0,92.0,2.0,-999.0,1.0,22.0,18.0,0.82,-999.0,0.2,-0.191796,2.0,0.315789,133.0,1.0,0.0,0.75,0.266667,3.0,0.923077,0.587302,2.0,4.0,1.0,1.0,-999.0,-999.0,0.412698,35.0,5.0,-999.0,0.6064,648.0,33.0,0.0,0.0,0.285714,-999.0,0.0,0.5,2.0,0.0,1.0,-999.0,19.0,0.125,0.25641,2.0,2.0,0.0,-999.0,0.625,2.0,0.5,12.0,-28.511774,31.0,4.0,0.1,0.301587,10.0,0.205128,0.617032,0.142857,0.4,0.0,0.9,29.0,0.0,1.664122,0.125,0.428571,16.0,5.0,0.408248,0.5,-999.0,33.0,215.0,0.0,0.585306,0.0,0.75,1.0,0.0,0.16,0.0,33.0,33.0,-999.0,0.0,0.3,0.333333,0.0,0.0,1.0,0.0,2586927617831601568,9a7b3f2c55c16f383b79bca29cf6dc5fe42840b396997dda2fae515c5d31168c,S,CA,0.0,0.0,train,2024-10-09,0.0,1,train,2024-10,2024-10-09,41,0.10825216,671,12
28.0,4.0,38.0,10.0,0.184211,0.111111,0.041667,-999.0,-999.0,-999.0,0.363636,3.0,0.56466,-999.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,583.0,-999.0,1.0,-999.0,0.5,0.5,-999.0,0.28233,3.0,2.0,583.0,-999.0,-999.0,-999.0,0.0,-999.0,7.0,4.0,0.0,1.0,-999.0,-999.0,3.8,1.0,-999.0,0.333333,0.25,0.0,8.0,-999.0,0.288675,-999.0,0.0,0.05,-999.0,0.204124,-999.0,1.0,0.6,0.0,-999.0,0.0,-999.0,0.0,0.666667,0.0,-999.0,0.0,-999.0,0.0,1.0,0.0,1.0,0.0,0.0,124.0,0.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,0.0,1.0,-999.0,0.0,0.0,0.0,-999.0,0.048566,0.0,-999.0,0.0,0.288675,-999.0,0.0,-999.0,0.408248,1.0,0.0,-999.0,1.0,0.0,1.0,-999.0,-999.0,0.0,1.0,1.0,1.0,-999.0,0.0,3.0,2.0,0.0,0.0,92.0,0.0,-999.0,1.0,-999.0,364.0,0.0,124.0,1.0,79.0,1.0,1.0,-999.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,0.0,0.75,0.016667,1.0,-999.0,1.0,2.0,0.0,-999.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,-999.0,53.0,0.0,0.0,0.0,-999.0,0.0,0.0,1.0,0.0,1.0,-999.0,1.0,0.5,1.0,1.0,1.0,0.0,-999.0,1.0,-999.0,0.0,0.0,-28.536676,-999.0,0.0,0.0,0.777778,0.0,0.0,0.382716,0.0,0.0,-999.0,1.0,0.0,-999.0,1.357143,0.0,1.0,1.0,1.0,0.0,0.0,-999.0,52.0,-999.0,1.0,1.0,-999.0,1.0,62.0,0.0,0.0,1.0,52.0,52.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,2589939511555262112,7ac3fd7110c8e7411a7c77a02e8a11ce354534135c1f95437bc0796faa04c6fd,S,CA,0.0,0.0,train,2024-10-13,0.0,1,train,2024-10,2024-10-13,41,0.1740352,607,3
203.0,12.0,258.0,55.0,0.096899,0.25,0.112245,20.0,11.0,11.0,0.224138,4.0,1.082636,9.0,8.0,0.058824,28.0,27.0,12.0,20.0,0.018868,716.0,1583.1722,52.0,11.0,0.107143,0.111111,11.0,2.173206,9.0,10.0,716.0,1.0,0.0,268.0,10.0,0.15167,22.0,38.0,6.0,44.0,3401.2686,89.0,4.690909,0.666667,20.0,0.5,0.210526,0.442308,43.0,128.0,0.452267,0.695652,1.0,0.294444,0.5,1.852828,0.5,0.666667,0.233333,0.083333,0.5,0.375,0.8,0.0,0.714286,0.2,292.0,0.454545,-999.0,0.4375,0.195122,8.0,0.5,0.03125,0.0,700.0,0.0,0.25,0.0,8.0,17.0,185.0,90.0,15.0,0.153846,0.833333,0.0,0.134615,0.0,0.0,-0.151292,0.538462,0.869565,3.0,0.778499,0.166667,1.493949,0.0,0.516398,0.6,1.017955,0.142857,0.083333,3.0,0.95122,9.0,0.738998,0.0,30.0,3.0,25.0,240.0,0.0,37.0,9.0,0.792961,4.0,40.0,0.0,0.0,6.0,188.0,33.0,4.0,306.0,0.0,16.0,18.0,1.0,9.0,0.043478,0.253334,0.0,0.625,86.0,3.0,0.752773,0.529412,0.316667,6.0,0.666667,0.867925,3.0,0.0,0.0,0.0,7.0,0.0,0.132075,32.0,7.0,0.0,0.34072,709.0,29.0,3.0,0.0,0.0625,-999.0,0.0,1.0,1.0,2.0,1.0,-999.0,27.0,0.588235,0.75,6.0,5.0,0.0,-999.0,0.882353,0.0,0.0,9.0,-28.512814,-999.0,6.0,1.0,0.566038,6.0,0.0,0.189035,0.09434,0.0,0.0,1.0,23.0,-999.0,1.270936,0.235294,0.65625,18.0,0.0,0.0,1.0,-999.0,29.0,579.0,1.0,0.259766,-999.0,0.583333,1.0,2.0,0.315789,0.0,29.0,-999.0,20.0,0.0,0.0,0.0,0.0,-999.0,5.0,0.0,2582101905018717344,ffb2779441366964567266545d8c0fd5b37cbc65ecc8256131eb670ede437a5e,S,CA,0.0,0.0,train,2024-10-02,0.0,1,train,2024-10,2024-10-02,40,0.06857179,729,14
40.0,1.0,51.0,23.0,0.294118,0.307692,0.2,-999.0,-999.0,-999.0,0.391304,1.0,0.28233,-999.0,0.0,0.333333,2.0,2.0,7.0,0.0,0.263158,714.0,-999.0,2.0,-999.0,0.5,0.5,-999.0,0.28233,3.0,4.0,291.0,-999.0,-999.0,-999.0,2.0,-999.0,14.0,4.0,0.0,2.0,-999.0,2.0,2.217391,0.0,-999.0,0.0,0.75,1.0,15.0,-999.0,0.288675,1.0,-999.0,0.088889,1.0,0.28233,-999.0,0.0,0.5,0.428571,-999.0,1.0,1.0,-999.0,0.0,0.0,-999.0,1.0,-999.0,0.0,1.0,5.0,1.0,0.416667,0.428571,69.0,-999.0,1.0,0.119296,1.0,-999.0,-999.0,-999.0,7.0,1.0,1.0,0.454545,1.0,-999.0,-999.0,0.015499,0.0,1.0,0.0,0.389249,1.0,0.0,2.0,0.0,1.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,0.0,8.0,1.0,9.0,69.0,0.5,4.0,0.0,0.0,0.0,25.0,0.0,2.0,6.0,-999.0,44.0,0.0,-999.0,1.0,86.0,7.0,0.25,-999.0,1.0,0.290363,60.0,0.666667,60.0,1.0,0.0,0.333333,0.15,6.0,1.0,0.789474,2.0,0.0,-999.0,0.0,-999.0,-999.0,0.210526,12.0,2.0,-999.0,0.173554,-999.0,51.0,0.0,0.0,0.333333,-999.0,0.0,0.5,4.0,0.0,0.25,-999.0,7.0,0.444444,1.0,6.0,6.0,1.0,-999.0,0.888889,60.0,0.75,8.0,-28.513203,-999.0,1.0,0.5,0.210526,7.0,0.0,0.146814,0.0,0.75,-999.0,0.25,4.0,-999.0,1.275,0.111111,0.166667,6.0,3.0,0.408248,0.25,-999.0,27.0,-999.0,1.0,0.166667,-999.0,0.285714,1.0,0.0,0.363636,1.0,27.0,27.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,2.0,0.0,2566876608451314848,f543f9533d27daa4e8d5d957bf95f12051e92f4e7f9cf0c155dc4cb003477215,S,CA,0.0,0.0,train,2024-09-11,0.0,1,train,2024-09,2024-09-11,37,0.22986367,567,0
32.0,1.0,33.0,18.0,0.060606,0.090909,0.083333,-999.0,-999.0,-999.0,0.095238,0.0,0.204124,-999.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,708.0,-999.0,3.0,-999.0,0.666667,0.666667,-999.0,0.337832,1.0,2.0,623.0,-999.0,-999.0,-999.0,1.0,-999.0,2.0,3.0,0.0,3.0,-999.0,377.0,1.833333,0.5,-999.0,-999.0,0.666667,0.333333,3.0,-999.0,0.389249,1.0,-999.0,0.016667,1.0,0.0,-999.0,0.5,0.0,0.0,-999.0,0.5,1.0,-999.0,-999.0,0.0,-999.0,0.333333,-999.0,0.5,-999.0,1.0,-999.0,0.0,0.0,623.0,-999.0,-999.0,0.165586,0.0,-999.0,-999.0,-999.0,1.0,-999.0,1.0,0.0,0.666667,-999.0,-999.0,0.014427,0.333333,1.0,0.0,0.0,0.0,0.0,119.0,0.408248,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,2.0,1.0,2.0,-999.0,-999.0,2.0,0.0,0.0,0.0,56.0,0.0,119.0,1.0,-999.0,127.0,0.0,-999.0,0.0,53.0,1.0,0.0,-999.0,0.0,-0.144265,-999.0,0.5,-999.0,0.0,0.0,0.333333,0.016667,1.0,-999.0,1.0,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,2.0,2.0,-999.0,1.0,127.0,27.0,1.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,1.0,0.666667,-999.0,2.0,1.0,0.0,-999.0,0.666667,-999.0,-999.0,2.0,-28.51976,-999.0,0.0,-999.0,0.333333,1.0,-999.0,0.333333,0.0,-999.0,-999.0,-999.0,1.0,-999.0,1.03125,0.0,0.0,1.0,0.0,0.0,-999.0,-999.0,27.0,-999.0,0.0,0.5,-999.0,0.0,-999.0,0.0,1.0,0.0,27.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,119.0,0.0,2603153022456432288,f1df5df77748285605f35bc6ce896ec58299e0edcbd4ebdbe34363de53311c85,S,CA,0.0,0.0,test,2024-10-31,0.0,1,train,2024-10,2024-10-31,44,0.16302408,617,5
9.0,0.0,10.0,4.0,0.3,0.333333,0.125,-999.0,-999.0,-999.0,0.5,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,545.0,-999.0,5.0,-999.0,-999.0,-999.0,-999.0,0.0,2.0,1.0,209.0,-999.0,-999.0,-999.0,0.0,-999.0,2.0,1.0,0.0,5.0,-999.0,52.0,2.5,-999.0,-999.0,-999.0,1.0,1.0,7.0,-999.0,0.0,1.0,-999.0,0.038889,1.0,0.28233,-999.0,-999.0,-999.0,0.0,-999.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,0.666667,1.0,1.0,1.0,0.0,0.0,209.0,0.0,0.5,0.059528,1.0,-999.0,-999.0,-999.0,1.0,1.0,1.0,0.0,0.2,-999.0,-999.0,0.032637,0.8,1.0,0.0,0.389249,0.333333,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,5.0,0.0,5.0,-999.0,0.0,7.0,0.0,0.0,0.0,86.0,0.0,7.0,1.0,-999.0,20.0,0.0,-999.0,0.0,31.0,2.0,1.0,-999.0,0.2,0.292729,158.0,1.0,158.0,1.0,0.0,0.666667,0.033333,2.0,1.0,1.0,1.0,0.0,-999.0,0.0,-999.0,1.0,0.0,5.0,3.0,0.0,1.0,133.0,29.0,0.0,0.0,0.0,-999.0,0.0,0.0,1.0,0.0,1.0,-999.0,4.0,0.333333,1.0,1.0,1.0,0.0,-999.0,1.0,158.0,0.0,1.0,-28.532282,-999.0,1.0,0.0,0.571429,0.0,0.0,0.428571,0.0,0.0,-999.0,1.0,5.0,-999.0,1.111111,0.333333,0.6,1.0,0.0,0.0,1.0,-999.0,25.0,-999.0,0.0,0.52,-999.0,1.0,1.0,0.0,0.0,0.0,29.0,-999.0,-999.0,-999.0,0.0,0.0,1.0,-999.0,-999.0,0.0,2614884418493350816,1196884f932633b61e8df0a0f220aaba7468e1a503dc091504b784c73a1ed39e,S,CA,0.0,0.0,test,2024-11-16,0.0,1,valid,2024-11,2024-11-16,46,0.25658923,551,0
183.0,8.0,222.0,25.0,0.022523,0.111111,0.039216,-999.0,-999.0,-999.0,0.076923,5.0,1.032094,-999.0,4.0,0.125,11.0,9.0,3.0,15.0,0.045455,720.0,-999.0,36.0,-999.0,0.727273,0.666667,-999.0,0.710939,4.0,2.0,720.0,-999.0,0.0,271.0,1.0,-999.0,32.0,10.0,1.0,3.0,-999.0,193.0,8.88,0.5,-999.0,0.6,0.7,0.194444,35.0,-999.0,0.797724,0.428571,-999.0,0.222222,0.666667,1.641844,0.0,0.5,0.552632,0.142857,0.0,0.6,0.0,-999.0,0.357143,0.0,17.0,0.666667,-999.0,0.2,0.25,3.0,0.0,0.095238,0.166667,714.0,0.0,0.222222,0.0,2.0,281.0,-999.0,-999.0,14.0,0.0,0.333333,0.153846,0.0,-999.0,-999.0,-0.024459,0.055556,0.285714,1.0,1.215431,0.0,0.0,0.0,0.83666,0.0,0.337832,-999.0,-999.0,0.0,0.333333,-999.0,-999.0,0.0,18.0,4.0,17.0,-999.0,0.0,35.0,8.0,0.452267,6.0,66.0,0.0,7.0,4.0,126.0,286.0,1.0,-999.0,4.0,9.0,10.0,0.555556,-999.0,0.0,0.173922,2.0,0.571429,91.0,2.0,0.0,0.571429,0.183333,4.0,1.0,0.931818,2.0,2.0,-999.0,0.0,-999.0,0.4,0.068182,21.0,3.0,0.0,0.289941,293.0,33.0,0.0,0.142857,0.142857,0.0,0.0,0.5,2.0,0.0,0.0,-999.0,18.0,0.285714,0.0,3.0,3.0,0.0,-999.0,0.857143,-999.0,0.5,14.0,-28.52869,-999.0,3.0,0.333333,0.227273,8.0,0.0,0.393595,0.045455,0.666667,-999.0,0.666667,16.0,-999.0,1.213115,0.428571,0.142857,11.0,3.0,0.204124,0.5,12.0,33.0,-999.0,2.0,0.369615,-999.0,0.333333,113.0,0.0,0.153846,0.0,33.0,-999.0,-999.0,-999.0,0.333333,0.0,0.0,-999.0,-999.0,1.0,2590912343063922336,2d968cc8035f1fe62830f61a9183b654dfe5bb576c27d92dd46f4090b196b119,O,CA,0.0,0.0,train,2024-10-14,0.0,1,train,2024-10,2024-10-14,42,0.11783016,660,11
174.0,8.0,221.0,31.0,0.067873,0.095238,0.071429,0.0,0.0,0.0,0.176471,6.0,0.978019,0.0,4.0,0.076923,20.0,11.0,9.0,2.0,0.1,718.0,90.87029,22.0,-999.0,0.25,0.454545,-999.0,0.58823,8.0,7.0,718.0,-999.0,0.0,61.0,1.0,0.0,22.0,29.0,2.0,5.0,-999.0,268.0,7.129032,0.4,-999.0,0.666667,0.413793,0.227273,55.0,398.0,0.668558,0.8,-999.0,0.305556,1.0,0.28233,-999.0,0.4,0.56,0.0,-999.0,0.428571,-999.0,-999.0,0.928571,0.0,78.0,0.0,-999.0,0.0,0.0,4.0,0.0,0.0,0.0,718.0,-999.0,-999.0,0.0,1.0,31.0,-999.0,-999.0,8.0,0.0,0.0,0.0,0.136364,-999.0,-999.0,-0.173005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516398,-999.0,1.345282,0.0,-999.0,0.0,1.0,0.0,0.584239,0.0,26.0,1.0,25.0,-999.0,0.0,46.0,5.0,0.514929,18.0,60.0,0.0,1.0,3.0,-999.0,639.0,4.0,-999.0,0.0,10.0,12.0,0.333333,62.0,0.0,-0.103248,61.0,0.333333,61.0,3.0,0.547723,0.666667,0.2,3.0,0.388889,0.9,1.0,4.0,-999.0,0.0,-999.0,-999.0,0.1,26.0,5.0,-999.0,0.597222,-999.0,33.0,1.0,0.166667,0.0,-999.0,0.0,0.666667,2.0,0.0,0.666667,-999.0,19.0,0.583333,-999.0,3.0,2.0,0.0,-999.0,1.0,-999.0,0.0,10.0,-28.534607,-999.0,2.0,0.666667,0.333333,1.0,-999.0,0.365556,0.033333,0.0,-999.0,0.666667,24.0,-999.0,1.270115,0.333333,0.269231,7.0,2.0,0.0,0.666667,-999.0,33.0,-999.0,1.0,0.60355,-999.0,0.666667,1.0,1.0,0.666667,1.0,33.0,32.0,12.0,-999.0,0.333333,-999.0,0.0,-999.0,28.0,2.0,2604632817090430112,ded9afbcb9e7db8848889cd2546b69839f9ace3780a6df86813c6ccf1304f82a,S,CA,0.0,0.0,test,2024-11-02,0.0,1,valid,2024-11,2024-11-02,44,0.11128724,668,12
38.0,2.0,40.0,21.0,0.25,0.277778,0.24,-999.0,-999.0,-999.0,0.291667,0.0,0.337832,-999.0,0.0,0.307692,3.0,3.0,3.0,0.0,0.285714,690.0,-999.0,3.0,-999.0,1.0,1.0,-999.0,0.337832,4.0,3.0,300.0,-999.0,-999.0,-999.0,2.0,-999.0,6.0,7.0,0.0,3.0,-999.0,471.0,1.904762,0.0,-999.0,-999.0,0.714286,0.333333,13.0,-999.0,0.452267,1.0,-999.0,0.077778,1.0,0.204124,-999.0,0.0,0.0,0.166667,-999.0,0.5,1.0,-999.0,-999.0,0.0,-999.0,0.333333,-999.0,0.0,1.0,3.0,0.0,0.142857,0.0,300.0,-999.0,0.0,0.095348,1.0,-999.0,-999.0,-999.0,4.0,1.0,1.0,0.0,0.333333,-999.0,-999.0,0.020439,0.0,1.0,0.0,0.288675,1.0,0.0,10.0,0.0,0.0,0.0,1.0,-999.0,1.0,1.0,-999.0,-999.0,0.0,5.0,2.0,6.0,-999.0,0.0,2.0,0.0,0.0,0.0,105.0,0.0,10.0,3.0,-999.0,40.0,0.0,-999.0,0.0,29.0,2.0,1.0,-999.0,1.0,0.303459,-999.0,0.4,-999.0,2.0,0.0,0.4,0.05,3.0,1.0,0.571429,2.0,0.0,-999.0,1.0,-999.0,-999.0,0.357143,7.0,2.0,-999.0,0.333333,-999.0,53.0,1.0,0.0,0.285714,-999.0,0.0,0.0,1.0,1.0,0.0,-999.0,7.0,0.3,1.0,5.0,3.0,0.0,-999.0,0.9,-999.0,1.0,4.0,0.059007,-999.0,0.0,0.0,0.285714,2.0,0.0,0.173469,0.0,1.0,-999.0,1.0,2.0,-999.0,1.052632,0.2,0.0,3.0,1.0,0.0,0.0,-999.0,27.0,-999.0,0.0,0.265306,-999.0,0.0,95.0,0.0,0.333333,0.0,53.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,2564595461084152480,8d1a5e13f0d43e54e31bf9ee56d48fb0f4f2ad3366d077554a3199820d7e0f1e,O,CA,0.0,0.0,train,2024-09-08,0.0,1,valid,2024-09,2024-09-08,36,0.20558295,584,1
