ID,hs_date,label,weight,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160,feature161,feature162,feature163,feature164,feature165,feature166,feature167,feature168,feature169,feature170,feature171,feature172,feature173,feature174,feature175,feature176,feature177,feature178,feature179,feature180,feature181,feature182,feature183,feature184,feature185,feature186,feature187,feature188,feature189,feature190,feature191,feature192,feature193,feature194,feature195,feature196,feature197,feature198,feature199,feature200,feature201,feature202,feature203,feature204,feature205,feature206,feature207,feature208,feature209,feature210,feature211,feature212,feature213,feature214,feature215,feature216,feature217,feature218,feature219
ID_100067,2024-09-10,0,1,276,1,54,31,0.061571,0.501967,0.148545,-999,8,-1,0.134631,2,0.782701,22,0,0.284377,23,5,2,1,0.00588,663,-45115.652145,5,-999,1.003582,0.283038,-999,1.034652,3,0,709,7,0.013059,-999,3,-999.0,3,4,0,6,-999.0,-999,4.220195,0.002143,-999,0.524126,0.326877,1.009476,30,-999,-0.029665,0.662791,-999,0.061309,1.039842,3.3856,-999.0,-999.0,0.301423,0.152353,1.02873,0.973997,-999.0,-999,-0.002358,-0.00276,89,0.131928,226,-999.0,0.177111,3,0.017168,0.153446,-0.012123,206,-999.0,-999.0,0.185354,4,-999,-999,-999,7,1.009388,0.995116,0.00795,0.217475,-999,-999.0,-0.188709,0.443278,-999.0,0,0.957084,0.00315,-0.002524,6,1.061084,1.039687,-0.021362,-999.0,-999.0,5,0.987435,-999,-999.0,-0.000319,14,0,5,-999,-0.004186,3,0,-0.082992,3,97,-1,36,4,256,65,3,-999,0,16,16,0.532139,-999,0.173683,-0.071331,1,0.644168,-999,4,-0.017788,0.53276,0.255147,3,-999.0,0.484898,2,0,-999.0,0,-999,0.966221,0.197076,4,2,-0.006055,0.305162,-999,52,12,0.003867,-0.010308,-999.0,0,0.630148,2,0,0.966045,-999,6,0.258803,-999.0,3,4,0,-999,0.840675,-999,0.011243,1,-29.765472,-999,1,0.99747,0.439317,5,-999.0,0.162063,-0.006312,0.965967,-999.0,-999.0,34,-0.017456,1.232117,0.591767,0.542344,7,2,0.149969,0.987574,-999,53,-999,2,0.388396,-999.0,0.527026,-999,0,0.25366,0,52,51,-999,-5.1e-05,0.636015,-999.0,8,-999,-999,1
ID_100068,2024-10-25,0,1,56,0,92,18,0.063688,0.50267,0.038984,-999,17,-999,0.106271,2,-0.008433,-999,1,0.15949,9,2,5,0,0.03631,723,42937.035583,24,2,0.871288,0.37201,-999,0.354959,4,1,722,-999,-999.0,28,3,-999.0,2,18,0,7,1421.767913,113,1.751064,0.826067,-999,0.337747,0.604685,-999.0,39,-999,-0.334445,0.50764,-999,0.319175,1.033119,0.276664,0.58956,1.014179,0.728973,-0.002536,-999.0,0.198292,0.96083,-999,1.011911,0.493164,588,0.340896,-999,0.023047,0.938956,5,-999.0,-0.006114,-0.009448,725,-999.0,0.485225,0.117521,1,222,-999,-999,10,1.0171,-999.0,0.155549,-0.012916,4,-999.0,0.006682,0.006142,-999.0,0,1.440804,-999.0,0.277057,-999,-0.188573,-999.0,-0.082755,0.16816,-999.0,0,-999.0,-4,0.551324,-0.005288,12,0,12,-999,0.182049,10,1,-0.020024,0,487,0,2,3,140,431,0,-999,3,146,-1,0.192823,-999,0.66884,0.3654,33,0.529368,77,2,-0.019368,0.583336,0.101366,5,0.990241,1.008263,1,1,-999.0,0,-999,0.992052,0.514313,7,2,-999.0,0.246987,97,52,0,0.000228,-0.020178,-999.0,0,0.754135,0,0,0.972896,4,7,0.402047,0.987935,4,9,0,-999,0.820527,-2,0.499739,2,-28.135731,-999,0,-0.005532,0.575019,3,-999.0,0.250275,0.224176,0.002961,-999.0,1.011049,26,-999.0,1.3103,0.099996,0.370386,0,2,0.185286,-0.021703,-999,-999,-999,1,0.868943,-999.0,1.015455,1,0,-999.0,1,-999,-999,-999,-999.0,0.004803,-0.006994,0,-999,11,0
ID_100069,2024-09-28,0,1,50,2,890,35,0.12072,0.23412,0.007472,-999,-999,5,0.217911,1,0.441588,-999,4,0.211451,9,9,3,2,0.336074,710,-382.726878,6,-999,0.023835,0.512072,0,0.350841,1,12,644,-999,-0.023902,89,9,0.520365,0,22,0,9,-999.0,221,4.475952,-0.00265,-999,-999.0,0.235488,0.290121,39,33,0.726212,-999.0,-999,0.169849,-999.0,1.100864,0.437311,0.322192,0.492642,0.480166,-999.0,0.52307,0.288426,-999,0.224165,0.127952,-999,0.244843,-999,0.003775,0.50495,0,-0.003093,0.220803,0.197674,582,-999.0,0.857169,0.000672,2,457,-999,-999,26,1.016485,0.988998,-0.022043,-0.000658,-999,-999.0,0.097298,0.006604,-0.010207,2,3.110561,0.01179,0.002792,-4,0.364724,0.978085,0.049391,-999.0,-999.0,0,1.0045,-999,-999.0,-999.0,8,8,27,-999,0.037245,2,0,0.14283,0,650,1,-999,4,-999,331,0,-999,3,24,17,-999.0,-999,-0.008146,0.101813,7,-999.0,8,5,-0.010406,0.494857,0.087863,2,1.0183,0.605051,1,0,-999.0,0,-999,-0.015066,-999.0,2,0,-0.001469,0.179187,692,50,0,-0.002416,0.177067,-999.0,0,-999.0,3,0,-999.0,-999,3,-0.017116,-999.0,4,2,0,-999,0.569821,8,1.036003,1,-0.557289,-999,2,0.475174,0.303476,0,-0.016648,0.125341,0.002554,-0.008316,0.008147,0.77784,1,-999.0,1.03128,-0.015132,0.521181,5,3,0.279961,1.006516,-999,55,-999,0,0.282291,-999.0,0.469166,-4,0,0.0255,0,51,-999,-999,-999.0,0.498191,0.004472,125,1,11,1
ID_100070,2024-10-28,0,1,70,5,192,29,0.018402,0.159261,0.00086,5,-999,-999,0.068276,1,1.22632,-999,2,0.331031,-1,-3,3,-1,0.093388,703,-999.0,4,-999,1.01575,0.078752,-999,0.908825,3,6,679,-999,-0.020899,-999,2,-999.0,-999,19,0,30,-999.0,215,3.43993,0.609718,-999,0.484395,0.664914,-999.0,14,400,0.357623,0.986998,-999,0.144629,-0.004453,0.672141,-999.0,0.600866,0.681311,0.395863,0.527976,-999.0,-999.0,-999,0.685098,0.111854,196,0.683624,54,-0.00227,0.358761,3,0.511055,0.005092,-999.0,705,-999.0,-999.0,0.003167,2,227,-999,-999,5,0.980936,-999.0,0.744788,-0.020573,-999,-999.0,-0.252354,0.018725,0.914515,0,0.876508,-999.0,8.4e-05,-2,0.76102,0.213595,0.908783,-999.0,-999.0,0,0.894951,9,1.03009,0.006645,8,0,10,-999,-0.000906,4,5,0.071513,0,25,0,2,2,-999,79,0,-999,0,20,4,-0.022337,33,-999.0,0.214593,-999,0.98814,137,3,-0.003886,0.433935,0.143999,-999,0.979156,0.626232,0,0,-999.0,0,-999,-999.0,-0.012176,16,0,-999.0,1.00837,702,32,0,-0.00073,0.11082,-999.0,0,0.976239,0,0,0.305794,-999,5,0.119858,1.00602,3,7,18,-999,1.00114,-999,0.356104,0,-1.321886,-999,4,-999.0,0.821839,0,-0.007166,0.133235,-0.006077,0.453503,-999.0,-999.0,0,-999.0,1.101931,0.301012,0.487355,1,0,-0.053546,-0.004367,-999,33,-999,0,0.382907,-999.0,0.399355,73,0,0.002411,0,50,52,-999,0.000179,-999.0,-999.0,0,-999,1,2
ID_100071,2024-10-17,0,1,87,2,296,14,0.215423,0.185928,0.07924,20,5,-999,0.055722,3,0.587226,2,-999,0.009448,48,3,2,2,-0.003352,730,-999.0,8,-999,0.008451,0.012349,7,1.563881,4,4,657,-999,-999.0,-999,4,-999.0,13,9,0,6,-999.0,88,1.533314,-999.0,-999,1.011791,0.369447,0.98201,18,274,1.976131,0.315024,0,0.03807,1.004672,0.258338,-999.0,0.035434,0.96396,-999.0,-999.0,0.010563,-999.0,-999,0.017994,0.001081,10,-999.0,32,0.33276,1.024629,5,0.498256,0.337162,0.239407,667,-0.007732,-999.0,0.582024,1,-999,-999,-999,3,1.011618,0.996021,1.005814,0.129869,-999,-999.0,0.018598,0.495109,0.988685,0,0.528209,-999.0,0.212958,0,3.949894,0.001921,0.324017,-999.0,-999.0,0,1.012096,-999,-999.0,-0.002887,5,4,6,-999,0.012208,7,0,0.059793,0,69,0,5,10,-999,105,0,-999,2,99,11,0.001579,-999,-999.0,0.259571,120,0.604549,15,1,-0.010076,0.355362,0.006485,3,0.669881,0.807565,1,0,-999.0,0,-999,0.995798,0.10803,0,2,-999.0,0.988527,-999,27,14,-0.001365,0.141367,-999.0,0,-0.014546,1,0,1.033879,-999,0,0.494126,-999.0,4,3,0,-999,0.827282,1,0.443131,4,-29.410727,-999,2,0.991813,0.473026,1,0.324629,0.345372,0.047046,-999.0,-999.0,0.487813,1,-999.0,1.277566,0.37634,-999.0,0,3,1.233175,-0.018437,-999,25,611,0,0.258141,-999.0,0.353483,-999,0,0.409442,0,51,-999,-999,-999.0,0.010015,0.493879,0,-999,-999,2
ID_100072,2024-11-16,0,1,160,0,87,28,0.064485,0.143968,0.082091,1,-999,-1,0.208937,3,0.227242,-999,1,0.103172,13,4,5,17,0.002619,708,-999.0,16,-999,0.993766,1.008687,-999,-0.096247,7,1,537,-999,-999.0,119,0,-999.0,5,159,1,7,-999.0,281,4.014786,-0.014631,25,0.335591,0.490243,0.012756,19,-999,-0.035666,1.00963,-999,0.083967,-0.018165,0.344892,-999.0,0.631423,0.858728,0.483455,-999.0,0.293634,-999.0,1,-999.0,0.000639,30,-999.0,-999,0.428253,0.592897,3,-0.01423,-0.005661,0.004482,658,-999.0,0.193416,0.083705,7,-999,-999,-999,5,-999.0,-999.0,0.113292,0.332155,-999,-999.0,0.012819,0.706117,1.00102,2,1.438877,-999.0,0.019346,0,0.575801,-0.014312,0.045829,-999.0,0.004022,0,0.540739,-999,-999.0,0.005962,8,4,3,22,1.014412,17,0,0.089797,0,135,0,-1,3,333,13,0,-999,2,59,4,0.988336,-999,0.007916,0.731417,2,-999.0,67,4,0.007382,0.498307,0.032669,2,-999.0,0.519917,2,3,0.449214,1,-999,0.146818,0.229706,11,2,-0.001615,0.513964,-999,54,2,0.087457,0.480871,-999.0,0,0.998598,0,0,0.026081,-999,6,0.208975,-999.0,6,3,0,-999,0.839951,-999,-0.004804,0,0.274629,-999,1,1.032928,0.161647,4,1.029027,0.489064,-0.001386,0.234478,-999.0,0.502784,3,-999.0,1.60997,0.339858,0.09633,0,-1,1.675399,-999.0,-999,53,-999,6,0.215799,-999.0,0.647894,90,0,-0.016715,5,53,50,-999,-999.0,-999.0,0.668628,0,0,-999,0
ID_100073,2024-08-31,0,1,2,4,174,26,0.032093,0.633427,0.00337,-999,16,1,0.287488,2,0.023041,-999,4,0.2532,-1,9,6,0,0.063819,384,5206.449827,25,-999,1.016736,0.656798,-999,0.199845,2,4,704,-999,-999.0,-999,0,-999.0,7,-999,2,2,-999.0,-999,3.95897,0.816594,-999,-999.0,0.645189,0.075349,18,189,4.060269,-999.0,0,-0.020545,0.996009,1.324699,-999.0,1.007301,0.424249,0.339514,0.005372,0.425659,-0.021045,-999,0.541704,0.149046,-999,-0.016358,-999,-0.012024,1.016815,3,0.50755,0.009945,0.477467,652,-999.0,0.991046,0.04979,2,-999,-999,14,8,-999.0,0.972891,-0.012956,0.005235,-999,-999.0,-0.277032,0.585725,0.542934,0,7.811595,0.235119,0.351148,70,-0.142706,-0.015201,-0.064198,-0.007806,-999.0,0,0.988933,-999,-999.0,-0.003008,2,-1,4,227,-999.0,14,0,0.028177,1,-999,1,-999,3,-999,167,0,-999,3,10,12,0.001846,-999,0.902634,-0.053015,-5,0.341592,184,1,-0.004157,0.504017,0.024489,1,0.582969,0.802624,2,2,1.020897,0,-999,-999.0,0.257452,3,0,-0.019049,0.96873,-999,52,34,0.500439,0.034263,0.651115,0,0.347863,0,0,0.676231,-999,12,0.510679,1.016743,2,0,0,-999,0.751883,-999,-0.010456,-1,0.226269,-999,0,1.005107,0.133401,3,0.337024,0.173745,0.003556,0.25336,-999.0,-999.0,1,-999.0,1.049485,0.432265,0.48071,1,0,-0.001281,0.624052,-999,27,-999,0,0.569344,-999.0,-0.010062,40,0,-999.0,0,33,52,-999,-999.0,-999.0,0.222284,0,-999,-999,0
ID_100074,2024-10-26,0,1,206,5,28,13,0.137522,0.461062,0.172025,-999,6,3,0.199355,1,0.854138,-999,2,0.005189,0,35,8,0,0.0127,653,-999.0,8,2,-999.0,-999.0,-999,-0.058037,8,0,549,-999,-999.0,34,5,-999.0,2,-10,2,25,-999.0,165,4.589986,-999.0,1,-999.0,0.312051,0.097413,17,16,0.422788,1.002323,-999,0.187823,-999.0,1.288149,-0.013669,0.009048,-999.0,0.005383,-999.0,0.461816,1.002021,-999,0.027855,-0.009489,-999,0.66405,-999,0.012878,-999.0,3,0.25592,0.106543,0.410625,521,0.013647,0.975142,0.002022,4,-6,-999,-999,7,0.974874,1.010884,0.007405,0.192055,-999,-999.0,-0.192666,-999.0,0.865942,1,0.620764,-999.0,0.223509,23,0.378697,0.519534,0.170375,-999.0,-999.0,0,-999.0,-999,-999.0,-0.006617,2,4,4,-999,-999.0,-1,0,-0.017789,1,207,34,3,0,36,2,0,-999,0,21,5,1.007774,-999,0.008494,-0.11666,58,0.830312,-999,1,0.000892,0.640305,0.030806,3,-999.0,0.417474,1,0,-999.0,2,-999,-999.0,0.419515,4,2,-999.0,0.381251,652,52,0,-0.001105,0.500875,-999.0,0,0.982128,1,0,0.992484,38,9,0.390494,1.014131,5,5,0,-999,0.903307,5,0.999876,23,-29.044425,-999,1,0.221945,0.175036,0,0.005975,0.349775,0.003545,0.987597,-999.0,0.981605,2,-999.0,1.36023,0.226993,0.343356,7,4,0.005428,0.017009,-999,33,9,1,0.001235,-0.020371,0.496102,-1,0,0.253527,0,53,26,-999,-999.0,-999.0,0.002271,0,-999,-999,1
ID_100075,2024-09-20,0,1,18,1,102,27,0.412794,0.119323,0.153069,-1,1,1,0.187516,3,0.435281,-999,0,0.162105,10,2,5,1,0.088156,-999,-999.0,6,20,-999.0,-999.0,-999,0.741285,5,7,721,-999,-999.0,-999,1,-0.002219,9,74,6,8,-999.0,66,4.604742,-999.0,-999,1.020793,0.324372,0.204395,9,-999,0.561267,-999.0,2,0.092208,-999.0,-0.071946,1.004653,0.991736,0.249707,0.00334,-999.0,0.490346,-999.0,-999,0.022243,-0.00258,-999,-0.054673,-999,-999.0,0.670276,2,0.497714,-0.015318,0.179776,598,-999.0,0.807446,-0.000263,3,-999,-999,-5,0,-999.0,0.994908,-0.009147,0.015768,-999,-999.0,0.028718,-0.000649,1.010884,0,11.378644,0.01601,0.178128,23,0.527492,0.663509,-0.023509,-1.7e-05,-999.0,0,-999.0,1,0.550476,0.004316,5,-1,14,325,-0.004745,13,0,0.054586,0,261,26,-999,1,-999,-999,0,-999,1,59,9,-0.004387,-999,0.197417,-0.176257,-4,-999.0,-999,5,-0.01574,0.390457,0.145261,1,0.49361,0.750395,1,1,-999.0,0,-999,0.023053,0.083382,42,0,-0.001359,0.554758,714,51,13,0.123723,0.483633,-999.0,0,-999.0,2,0,0.499968,-999,2,0.458456,1.015439,3,6,0,-999,0.801255,-999,-999.0,4,-27.791779,-999,0,0.708169,0.200332,0,-999.0,0.577746,0.165485,0.981324,-999.0,1.02963,4,0.116899,1.11207,0.06544,0.565646,-1,2,1.11836,0.999433,-999,52,-999,0,0.382246,-999.0,0.677527,-999,0,0.164709,0,33,-999,-999,-999.0,-0.023631,-0.003277,0,-999,-999,2
ID_100076,2024-09-18,0,1,34,0,109,18,0.021834,0.41296,0.122685,5,-999,-999,0.206266,0,0.782615,-999,8,0.344132,19,2,3,-999,0.017957,727,-999.0,15,-999,0.248902,0.973351,5,0.600416,5,7,677,-999,-999.0,173,2,0.020588,13,19,0,25,-999.0,178,6.719954,-999.0,-999,0.483809,0.816713,0.01057,58,603,0.059624,-0.033516,4,0.062486,0.680719,0.420725,-999.0,0.004511,-999.0,1.002406,-999.0,0.481614,-999.0,-999,-999.0,0.004368,-999,0.983156,-999,0.247734,-999.0,7,0.501537,-0.001015,0.000454,275,-999.0,-999.0,-0.002869,1,39,-999,-999,13,-999.0,-999.0,-999.0,0.687906,-999,-999.0,-0.192342,0.108679,-999.0,0,0.351751,0.318708,0.001141,-999,0.424299,0.017658,0.058575,-999.0,-999.0,0,0.532863,-999,-999.0,0.006078,12,6,2,149,0.011046,0,0,0.750225,1,9,0,334,0,314,72,0,-999,0,22,2,0.378973,-999,-999.0,0.112521,-999,0.036415,122,4,-0.007648,0.004761,0.049403,1,-999.0,0.795499,1,4,-999.0,0,-999,1.022469,0.092183,10,2,-999.0,0.280249,-999,53,0,-0.000535,0.000875,-999.0,0,0.680511,3,0,0.235297,-999,9,0.39077,-999.0,2,0,0,-999,1.0014,-3,-999.0,3,-27.693737,-999,0,-999.0,0.467276,5,-0.007092,0.164266,0.002339,0.377243,0.00112,0.987801,0,-999.0,1.149972,0.295558,0.17602,0,0,0.039659,0.024768,-999,-999,-999,1,0.348465,-999.0,0.490309,80,0,0.028469,0,32,-999,-999,-999.0,-0.007312,0.001449,0,-999,-999,-999
ID_100077,2024-10-22,0,1,139,4,312,17,0.371128,0.205962,0.067048,0,2,10,0.211412,2,0.552343,-999,0,-0.00172,4,-2,9,1,0.103752,721,-24828.749643,11,-999,-999.0,0.995623,-999,0.095621,13,3,691,0,0.155737,50,-2,0.241996,48,57,0,8,-999.0,224,4.693748,-999.0,-999,-999.0,0.961393,0.021545,3,-999,-0.060218,0.013408,-999,0.117503,0.510584,0.649411,-999.0,-999.0,0.50206,0.38262,-0.005323,0.581323,0.160945,-999,1.014322,-999.0,-999,0.264409,-999,-0.002471,0.305366,3,0.007941,0.578462,-0.032438,661,-999.0,-999.0,0.0935,0,-999,74,-999,4,0.355164,1.005602,0.32682,-999.0,-999,-999.0,0.050696,0.020935,-999.0,0,0.672121,-999.0,0.00046,1,-0.123401,-0.019951,0.362529,0.168315,0.023766,0,1.009906,-999,0.306548,0.001665,7,2,1,-999,0.989407,0,0,-0.040978,0,313,0,-999,2,-999,322,0,-999,0,31,17,-0.012961,12,-999.0,-0.037183,-999,-0.012389,197,1,-0.01805,0.717636,0.019585,3,1.024685,0.856905,1,2,-999.0,0,-999,-999.0,0.134863,18,0,-999.0,0.244173,198,52,3,0.068422,0.011858,-999.0,0,-999.0,1,0,-999.0,-999,1,0.39528,-999.0,4,1,0,-999,0.745358,-999,0.801019,24,-28.603993,-999,0,0.162868,0.427898,3,-0.008107,0.472252,-0.002606,-0.015471,0.006995,-999.0,4,0.117058,1.205096,-0.006726,0.493993,12,0,0.298072,-999.0,-999,-999,-999,1,-0.019807,-999.0,0.478601,-999,0,0.184969,0,65,-999,21,-999.0,-999.0,-999.0,1,-999,129,0
ID_100078,2024-09-29,0,1,116,0,33,29,0.11371,-999.0,0.653363,-999,23,2,0.150232,3,0.320162,2,1,-0.004337,5,7,7,3,0.042476,716,-30469.019331,2,31,0.843671,0.118667,-999,0.865173,6,4,612,-999,-999.0,-999,3,-999.0,22,11,0,31,-999.0,136,3.752211,0.140231,-999,1.00064,0.472399,0.509047,10,-999,-0.187439,-999.0,-999,0.034657,0.975381,0.33885,-999.0,0.475736,0.259041,0.004762,-999.0,0.298818,-999.0,-999,-999.0,0.001443,-999,0.158792,-999,0.660318,0.540097,1,0.494704,0.079877,0.995225,655,0.007183,0.345788,0.001661,0,42,340,-999,6,0.907094,0.499132,0.1235,0.512842,-999,-999.0,0.01688,0.634009,0.998161,1,0.054216,-999.0,0.038054,-999,-0.01783,0.982519,0.058729,0.315695,-999.0,0,0.989847,9,-999.0,-999.0,5,5,31,-999,0.011881,0,2,-0.11461,0,53,0,6,6,-999,13,0,-999,6,22,1,-0.009252,4,-0.007456,0.185786,-999,0.99551,74,4,0.012643,0.809532,0.073386,0,-0.03935,0.867658,2,1,-999.0,0,-999,-999.0,0.105476,9,2,-999.0,0.326313,-999,52,0,-0.000882,0.308815,-999.0,0,0.00575,1,0,-0.002725,-999,0,0.189052,0.483451,3,1,1,-999,0.800267,-999,-999.0,0,-27.806116,-999,0,1.035347,0.242943,1,-0.002301,0.273588,0.002289,0.011762,-0.010628,0.493693,0,-999.0,1.234876,0.655516,0.524101,2,0,0.533567,0.987181,-999,24,-999,0,0.492364,-999.0,0.460375,-999,0,0.180059,0,70,53,-999,9e-05,0.503253,-999.0,0,-999,-999,0
ID_100079,2024-10-19,0,1,43,5,427,11,0.4925,0.082436,0.204557,6,-999,-999,0.500859,2,0.340449,-999,16,0.003127,4,11,2,-1,0.340336,720,-999.0,28,-999,-999.0,0.539774,-999,0.33333,4,6,345,-999,0.018629,-999,0,0.734665,32,9,1,25,-999.0,466,8.810172,-0.020032,-999,-999.0,0.481048,0.467175,14,416,1.10285,0.81831,-999,0.049212,-999.0,0.390334,0.049248,0.669379,0.340809,0.214482,-999.0,0.243904,0.8179,-999,0.363406,0.010131,81,-0.030357,-999,-0.019181,0.306954,5,0.016771,0.524847,1.00824,643,-999.0,1.026441,0.004665,0,-999,-999,-999,34,-999.0,1.00946,-0.000697,-0.012869,0,0.032314,-0.002147,0.259966,0.406209,0,1.143579,-999.0,-0.02606,175,0.135503,-999.0,0.468435,-999.0,-999.0,0,0.99939,-999,-999.0,-0.002594,29,19,6,8,0.189817,33,0,0.679336,6,7,0,85,1,-999,388,2,-999,4,64,-1,-0.003417,26,0.011283,0.057622,-999,0.776628,217,1,0.027488,0.279102,0.005465,4,0.985049,0.995217,2,0,-999.0,0,-999,-999.0,0.443844,5,3,-999.0,0.554328,-999,28,0,0.000798,-0.002677,-999.0,0,1.037876,1,0,-999.0,-999,21,0.241078,-999.0,4,2,0,-999,0.754475,-999,-0.031003,0,-1.096354,-999,3,0.808942,0.385762,2,0.012401,0.177882,0.001938,-999.0,-999.0,-999.0,23,-999.0,1.390816,0.541579,0.668263,14,2,-0.031048,1.007811,-999,32,695,2,0.272015,-999.0,1.001125,-2,0,-999.0,0,51,-999,-999,-999.0,-0.014715,-0.011002,9,-999,11,0
ID_100080,2024-09-21,0,1,21,2,221,26,0.065683,0.197331,0.397301,-999,-999,-999,0.231871,1,0.316106,-1,1,-0.01279,22,-3,7,2,0.157599,695,-999.0,9,-999,0.485696,0.323847,11,0.302432,1,1,720,0,-999.0,-999,1,-999.0,1,48,0,72,-999.0,92,2.213141,0.647436,-999,-999.0,0.515122,0.016914,25,482,0.278165,0.324775,-999,0.065468,0.764566,0.105927,-999.0,0.196785,0.155936,0.339553,-0.007198,0.322356,0.043442,0,1.032272,0.005496,-999,0.444166,-999,-0.001344,0.246094,4,0.23693,0.32134,-0.023445,224,1.027201,0.953804,0.125888,0,-999,-999,-999,6,0.571647,1.018022,0.189656,0.068715,-999,0.985136,0.018728,0.164842,-999.0,1,-999.0,0.020748,-0.019303,7,0.769282,0.38803,0.113216,-999.0,-999.0,0,1.016634,-999,-999.0,0.005481,1,1,7,364,0.517243,23,9,0.013886,3,67,0,95,2,10,133,0,-999,0,68,2,-0.003569,-999,0.000809,0.107644,-999,1.006301,-999,4,0.0198,0.373367,0.01278,1,-999.0,0.89487,2,2,-999.0,20,20,0.014232,0.414935,17,1,-0.003866,0.505156,557,33,0,-0.010543,0.243176,-999.0,1,-999.0,3,0,0.694,-999,7,0.447014,0.989803,6,4,0,20,0.787795,0,0.494293,1,-0.448051,-999,0,-0.002557,0.264185,1,-999.0,-0.010465,0.037136,0.493709,-999.0,1.004176,45,-999.0,1.261311,0.010902,0.494648,5,0,-999.0,0.394069,-999,29,-999,0,0.325125,-999.0,0.994384,2,1,0.494368,0,51,27,-999,3.7e-05,-999.0,-0.023164,25,-999,-999,0
ID_100081,2024-09-25,0,1,51,14,30,19,0.057527,0.217503,0.279874,14,-999,0,0.4953,3,0.687874,2,1,0.133241,9,7,3,6,0.132789,724,-999.0,2,-999,0.653435,0.29898,0,0.203957,1,5,718,-999,-999.0,588,0,0.999216,46,19,1,9,-999.0,134,3.071212,-0.007106,-1,0.584215,0.032187,0.988217,2,221,0.553069,0.409478,-999,0.103466,0.000127,0.164717,0.003418,0.395847,1.005968,0.196189,-999.0,0.350907,-999.0,-999,0.325118,0.492805,-999,-0.010027,-999,0.991328,0.485804,0,0.335788,-0.018076,0.104457,699,-0.002947,0.5078,0.003124,5,168,-999,-999,3,0.00527,0.995176,0.43872,0.306462,-999,-999.0,-0.187056,0.097564,0.999301,0,0.639169,-999.0,0.016082,63,1.554899,-0.008645,0.252845,-0.002006,-999.0,0,0.987503,-999,-999.0,0.003113,32,1,13,171,-0.028127,12,0,0.377388,0,253,0,4,0,-999,124,-1,-999,0,37,0,0.682607,14,-999.0,0.279743,-999,1.02074,265,3,0.016483,0.254323,0.038617,2,0.852542,0.791607,1,0,-999.0,0,-999,-999.0,0.992668,20,4,-999.0,0.28249,621,51,0,0.050708,-0.02578,-999.0,0,-999.0,3,0,0.471905,-999,6,0.602472,-999.0,5,1,0,-999,0.789584,-999,0.982823,9,-28.342825,-999,4,0.025791,0.415887,0,0.017683,0.081692,0.020841,-999.0,-999.0,0.488404,25,-999.0,1.435723,0.205469,0.553658,2,2,0.235639,-999.0,8,32,214,0,1.007635,-999.0,0.815663,-1,0,0.005634,2,32,53,22,-5.1e-05,-999.0,-0.018632,0,-999,-6,0
